sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10
,141.0,-45.0,-689.0,,-11.0,329.0,-1659.0,,
,447.0,-18.0,-639.0,,169.0,265.0,-1941.0,,
,205.0,14.0,-350.0,,157.0,280.0,-1091.0,,
,238.0,-3.0,-223.0,,-74.0,381.0,445.0,,
,571.0,75.0,42.0,,-225.0,537.0,1880.0,,
,322.0,60.0,122.0,,39.0,618.0,2976.0,,
,227.0,108.0,41.0,,367.0,528.0,2645.0,,
,475.0,103.0,-58.0,,212.0,428.0,1978.0,,
,617.0,107.0,-79.0,,-401.0,344.0,822.0,,
,408.0,132.0,-47.0,,-649.0,316.0,-153.0,,
,94.0,92.0,0.0,,-289.0,297.0,-506.0,,
,61.0,126.0,-142.0,,238.0,308.0,-1058.0,,
,41.0,77.0,-435.0,,271.0,389.0,-1629.0,,
,37.0,98.0,-463.0,,-93.0,518.0,-2450.0,,
,-118.0,81.0,-556.0,,-293.0,640.0,-2518.0,,
,-310.0,95.0,-314.0,,-227.0,685.0,-2400.0,,
,-367.0,112.0,169.0,,-16.0,699.0,-2169.0,,
,-484.0,97.0,358.0,,-123.0,660.0,-1330.0,,
,-461.0,116.0,244.0,,-319.0,556.0,-456.0,,
,-510.0,61.0,190.0,,-377.0,451.0,960.0,,
,-641.0,100.0,159.0,,-95.0,430.0,1797.0,,
,-553.0,38.0,-52.0,,292.0,418.0,1675.0,,
,-487.0,30.0,-141.0,,171.0,418.0,759.0,,
,-353.0,11.0,-176.0,,-191.0,457.0,-25.0,,
,65.0,-41.0,-152.0,,-249.0,509.0,334.0,,
,274.0,-49.0,-112.0,,111.0,621.0,899.0,,
,297.0,-80.0,-19.0,,151.0,685.0,1973.0,,
,621.0,-68.0,-102.0,,-225.0,625.0,2283.0,,
,751.0,-106.0,-187.0,,-564.0,528.0,1483.0,,
,510.0,-53.0,-48.0,,-414.0,504.0,639.0,,
,430.0,-59.0,-223.0,,90.0,523.0,-447.0,,
,288.0,-7.0,-505.0,,313.0,486.0,-1564.0,,
,-15.0,44.0,-519.0,,210.0,440.0,-3087.0,,
,-85.0,66.0,-418.0,,88.0,439.0,-3870.0,,
,-90.0,129.0,-579.0,,186.0,365.0,-3689.0,,
,-81.0,117.0,-788.0,,207.0,275.0,-2594.0,,
,-125.0,157.0,-716.0,,36.0,269.0,-729.0,,
,-380.0,135.0,-786.0,,-201.0,315.0,-57.0,,
,-389.0,155.0,-756.0,,-193.0,408.0,-227.0,,
,-119.0,140.0,-577.0,,22.0,460.0,-552.0,,
,76.0,119.0,-505.0,,200.0,461.0,-247.0,,
,253.0,99.0,-276.0,,321.0,365.0,-216.0,,
,337.0,68.0,6.0,,241.0,260.0,-964.0,,
,359.0,67.0,400.0,,200.0,271.0,-877.0,,
,470.0,40.0,583.0,,79.0,333.0,-504.0,,
,319.0,84.0,383.0,,-211.0,464.0,718.0,,
,47.0,56.0,174.0,,-243.0,561.0,2100.0,,
,-6.0,85.0,0.0,,10.0,607.0,2867.0,,
,-68.0,117.0,-79.0,,265.0,591.0,3538.0,,
,-296.0,123.0,-183.0,,363.0,483.0,3724.0,,
,-407.0,160.0,-355.0,,312.0,351.0,3826.0,,
,-260.0,170.0,-412.0,,402.0,247.0,2777.0,,
,-199.0,204.0,-293.0,,490.0,316.0,1047.0,,
,-438.0,194.0,-222.0,,459.0,432.0,-837.0,,
,-715.0,226.0,-107.0,,559.0,472.0,-2647.0,,
,-580.0,225.0,103.0,,310.0,499.0,-3702.0,,
,-464.0,225.0,52.0,,-1.0,495.0,-4977.0,,
,-504.0,233.0,144.0,,121.0,471.0,-5145.0,,
,-335.0,180.0,206.0,,167.0,450.0,-4016.0,,
,-25.0,178.0,240.0,,119.0,464.0,-1657.0,,
,161.0,144.0,515.0,,354.0,473.0,1217.0,,
,176.0,126.0,642.0,,396.0,395.0,2943.0,,
,237.0,129.0,785.0,,287.0,342.0,4088.0,,
,337.0,109.0,609.0,,227.0,381.0,4140.0,,
,336.0,118.0,362.0,,-130.0,402.0,3730.0,,
,199.0,95.0,259.0,,-70.0,358.0,2470.0,,
,452.0,119.0,131.0,,258.0,295.0,781.0,,
,636.0,124.0,260.0,,462.0,239.0,-254.0,,
,687.0,114.0,233.0,,444.0,200.0,-1927.0,,
,647.0,142.0,-22.0,,289.0,127.0,-3710.0,,
,433.0,128.0,-170.0,,160.0,66.0,-5349.0,,
,617.0,160.0,-312.0,,138.0,147.0,-5097.0,,
,424.0,161.0,-616.0,,403.0,271.0,-2422.0,,
,102.0,175.0,-795.0,,143.0,349.0,890.0,,
,-65.0,201.0,-915.0,,-126.0,381.0,3373.0,,
,-74.0,190.0,-972.0,,-47.0,403.0,3654.0,,
,-4.0,187.0,-875.0,,229.0,377.0,3475.0,,
,-224.0,174.0,-716.0,,425.0,247.0,3117.0,,
,-375.0,172.0,-490.0,,202.0,125.0,2346.0,,
,-490.0,124.0,-236.0,,178.0,37.0,1234.0,,
,-303.0,104.0,231.0,,282.0,9.0,-881.0,,
,-324.0,69.0,652.0,,383.0,-11.0,-2717.0,,
,-512.0,29.0,763.0,,114.0,-79.0,-3499.0,,
,-223.0,-2.0,794.0,,-223.0,-109.0,-2420.0,,
,54.0,-25.0,899.0,,-110.0,-79.0,-1365.0,,
,44.0,-39.0,730.0,,180.0,6.0,-1535.0,,
,-133.0,-67.0,516.0,,289.0,126.0,-1090.0,,
,-106.0,-58.0,455.0,,246.0,185.0,-269.0,,
,97.0,-70.0,151.0,,271.0,104.0,1062.0,,
,-58.0,-33.0,-169.0,,225.0,0.0,2185.0,,
,-281.0,-43.0,-413.0,,327.0,-84.0,2738.0,,
,-140.0,-30.0,-484.0,,348.0,-135.0,2780.0,,
,89.0,-12.0,-289.0,,151.0,-25.0,2385.0,,
,219.0,-59.0,-175.0,,-27.0,147.0,2555.0,,
,-55.0,-43.0,-169.0,,50.0,158.0,1880.0,,
,-159.0,-80.0,-44.0,,67.0,23.0,545.0,,
,82.0,-89.0,94.0,,64.0,-123.0,-1010.0,,
,0.0,-116.0,201.0,,463.0,-177.0,-2547.0,,
,-207.0,-128.0,346.0,,330.0,-118.0,-3122.0,,
,-341.0,-153.0,627.0,,-32.0,-66.0,-3279.0,,
,-139.0,-177.0,816.0,,16.0,-42.0,-2945.0,,
,160.0,-126.0,736.0,,137.0,-39.0,-2420.0,,
,245.0,-158.0,619.0,,312.0,-60.0,-916.0,,
,310.0,-102.0,317.0,,285.0,-83.0,1091.0,,
,518.0,-84.0,-132.0,,29.0,-68.0,2590.0,,
,592.0,-64.0,-453.0,,11.0,82.0,3662.0,,
,158.0,-3.0,-753.0,,340.0,302.0,3185.0,,
,-162.0,2.0,-973.0,,446.0,364.0,2063.0,,
,-184.0,89.0,-938.0,,235.0,215.0,650.0,,
,-245.0,88.0,-845.0,,110.0,15.0,-304.0,,
,-280.0,117.0,-688.0,,269.0,-158.0,-519.0,,
,-428.0,119.0,-314.0,,477.0,-229.0,-1067.0,,
,-439.0,113.0,295.0,,287.0,-117.0,-947.0,,
,-27.0,170.0,833.0,,91.0,56.0,-657.0,,
,255.0,137.0,954.0,,118.0,140.0,-203.0,,
,230.0,162.0,795.0,,152.0,133.0,210.0,,
,326.0,166.0,636.0,,165.0,122.0,367.0,,
,482.0,171.0,487.0,,-16.0,101.0,1012.0,,
,520.0,170.0,247.0,,-37.0,-10.0,1513.0,,
,447.0,162.0,32.0,,270.0,-193.0,1847.0,,
,253.0,156.0,-40.0,,356.0,-255.0,1010.0,,
,271.0,136.0,-24.0,,89.0,-197.0,-208.0,,
,329.0,137.0,-39.0,,-177.0,-119.0,-1006.0,,
,80.0,88.0,48.0,,-212.0,-101.0,-1387.0,,
,-211.0,96.0,150.0,,-129.0,-163.0,-402.0,,
,-373.0,61.0,290.0,,-227.0,-130.0,192.0,,
,-367.0,39.0,429.0,,-164.0,-25.0,133.0,,
,-462.0,29.0,346.0,,257.0,-1.0,-678.0,,
,-695.0,-9.0,218.0,,385.0,-62.0,-1786.0,,
,-727.0,0.0,126.0,,231.0,-56.0,-2102.0,,
,-467.0,-12.0,183.0,,87.0,-32.0,-2102.0,,
,-82.0,7.0,293.0,,145.0,-151.0,-1082.0,,
,-45.0,26.0,266.0,,297.0,-305.0,123.0,,
,-220.0,58.0,291.0,,106.0,-328.0,1537.0,,
,39.0,77.0,358.0,,-200.0,-205.0,2841.0,,
,351.0,97.0,323.0,,-194.0,-105.0,3270.0,,
,124.0,124.0,484.0,,129.0,-81.0,3408.0,,
,-270.0,126.0,650.0,,164.0,-141.0,2688.0,,
,-205.0,130.0,465.0,,-218.0,-268.0,1777.0,,
,-48.0,118.0,207.0,,-228.0,-335.0,639.0,,
,-417.0,127.0,-202.0,,210.0,-381.0,42.0,,
,-731.0,96.0,-435.0,,366.0,-377.0,164.0,,
,-512.0,102.0,-247.0,,-8.0,-321.0,-460.0,,
,-145.0,122.0,-93.0,,-325.0,-278.0,-1184.0,,
,-87.0,101.0,67.0,,-100.0,-196.0,-2145.0,,
,-134.0,118.0,111.0,,287.0,-114.0,-2520.0,,
,79.0,121.0,25.0,,32.0,-62.0,-2128.0,,
,426.0,116.0,-20.0,,-415.0,-47.0,-1239.0,,
,401.0,109.0,-51.0,,-373.0,-71.0,282.0,,
,116.0,120.0,37.0,,-155.0,-143.0,1051.0,,
,243.0,113.0,33.0,,207.0,-236.0,1480.0,,
,393.0,109.0,-3.0,,250.0,-266.0,1287.0,,
,298.0,119.0,-45.0,,-2.0,-278.0,561.0,,
,215.0,102.0,-204.0,,-114.0,-348.0,-515.0,,
,97.0,79.0,-268.0,,-20.0,-447.0,-1734.0,,
,99.0,30.0,-332.0,,81.0,-479.0,-1461.0,,
,145.0,0.0,-413.0,,-4.0,-409.0,-526.0,,
,-125.0,-80.0,-300.0,,64.0,-317.0,594.0,,
,-216.0,-111.0,-200.0,,61.0,-235.0,964.0,,
,27.0,-125.0,-361.0,,116.0,-193.0,391.0,,
,83.0,-180.0,-452.0,,210.0,-235.0,201.0,,
,-14.0,-156.0,-389.0,,262.0,-344.0,160.0,,
,-83.0,-177.0,-257.0,,189.0,-477.0,448.0,,
,160.0,-168.0,-183.0,,24.0,-483.0,598.0,,
,280.0,-149.0,-127.0,,56.0,-345.0,1130.0,,
,167.0,-119.0,79.0,,163.0,-242.0,1546.0,,
,282.0,-93.0,230.0,,249.0,-252.0,1302.0,,
,235.0,-93.0,432.0,,65.0,-321.0,1518.0,,
,35.0,-58.0,584.0,,152.0,-384.0,1335.0,,
,-49.0,-66.0,574.0,,187.0,-412.0,1058.0,,
,-87.0,-36.0,352.0,,49.0,-400.0,572.0,,
,-114.0,-42.0,110.0,,194.0,-369.0,336.0,,
,-276.0,-39.0,-196.0,,194.0,-372.0,713.0,,
,-424.0,-33.0,-335.0,,100.0,-406.0,430.0,,
,-453.0,-32.0,-191.0,,-38.0,-400.0,-582.0,,
,-330.0,-18.0,-301.0,,-65.0,-409.0,-2551.0,,
,-92.0,-58.0,-249.0,,-32.0,-369.0,-3250.0,,
,46.0,-45.0,-303.0,,-29.0,-255.0,-2400.0,,
,460.0,-77.0,-273.0,,-19.0,-239.0,-1476.0,,
,783.0,-83.0,-155.0,,-91.0,-248.0,-3.0,,
,848.0,-87.0,-267.0,,-14.0,-298.0,1476.0,,
,1009.0,-116.0,-273.0,,234.0,-436.0,2741.0,,
,1041.0,-99.0,-249.0,,126.0,-545.0,2581.0,,
,931.0,-120.0,-58.0,,-152.0,-559.0,1524.0,,
,664.0,-115.0,198.0,,22.0,-479.0,604.0,,
,232.0,-113.0,235.0,,269.0,-378.0,-511.0,,
,-323.0,-115.0,-59.0,,308.0,-239.0,-1086.0,,
,-620.0,-116.0,-176.0,,239.0,-160.0,-1389.0,,
,-719.0,-119.0,-189.0,,49.0,-216.0,-840.0,,
,-864.0,-117.0,-191.0,,-59.0,-288.0,-29.0,,
,-869.0,-142.0,-124.0,,133.0,-264.0,262.0,,
,-581.0,-142.0,-33.0,,343.0,-185.0,759.0,,
,-278.0,-150.0,-155.0,,379.0,-169.0,1478.0,,
,-202.0,-174.0,-511.0,,342.0,-247.0,2322.0,,
,-145.0,-154.0,-488.0,,199.0,-376.0,1818.0,,
,99.0,-141.0,-447.0,,33.0,-457.0,718.0,,
,394.0,-148.0,-394.0,,117.0,-441.0,7.0,,
,227.0,-139.0,-433.0,,235.0,-284.0,-321.0,,
,145.0,-150.0,-647.0,,204.0,-134.0,247.0,,
,234.0,-161.0,-753.0,,336.0,-150.0,267.0,,
,132.0,-155.0,-548.0,,278.0,-224.0,-11.0,,
,-153.0,-170.0,-328.0,,158.0,-277.0,-812.0,,
,-347.0,-173.0,-334.0,,143.0,-302.0,-2058.0,,
,-161.0,-170.0,-145.0,,86.0,-369.0,-2623.0,,
,10.0,-184.0,-54.0,,125.0,-413.0,-2455.0,,
,266.0,-144.0,-8.0,,63.0,-384.0,-655.0,,
,230.0,-103.0,-41.0,,190.0,-334.0,1219.0,,
,117.0,-71.0,-31.0,,359.0,-254.0,2137.0,,
,184.0,-23.0,-117.0,,275.0,-179.0,1989.0,,
,-54.0,20.0,-382.0,,214.0,-98.0,814.0,,
,-252.0,66.0,-113.0,,164.0,-56.0,-397.0,,
,-236.0,103.0,201.0,,180.0,-56.0,-1710.0,,
,-179.0,155.0,520.0,,403.0,-71.0,-1989.0,,
,-235.0,179.0,873.0,,517.0,-121.0,-1487.0,,
,-142.0,231.0,1003.0,,279.0,-190.0,-114.0,,
,40.0,297.0,1051.0,,121.0,-234.0,1723.0,,
,154.0,331.0,864.0,,369.0,-234.0,2135.0,,
,328.0,365.0,719.0,,695.0,-238.0,1577.0,,
,317.0,397.0,692.0,,584.0,-198.0,127.0,,
,238.0,420.0,671.0,,300.0,-144.0,-753.0,,
,140.0,427.0,440.0,,212.0,-107.0,-868.0,,
,190.0,434.0,129.0,,461.0,-64.0,-792.0,,
,252.0,427.0,-5.0,,694.0,-21.0,72.0,,
,82.0,424.0,-139.0,,431.0,-23.0,951.0,,
,203.0,411.0,-223.0,,192.0,-126.0,1788.0,,
,237.0,397.0,-204.0,,102.0,-152.0,1387.0,,
,18.0,372.0,-113.0,,141.0,-105.0,94.0,,
,-68.0,338.0,-91.0,,91.0,-135.0,-1038.0,,
,-53.0,323.0,78.0,,-100.0,-142.0,-1417.0,,
,-66.0,284.0,11.0,,-29.0,-94.0,-114.0,,
,-151.0,273.0,-204.0,,135.0,-137.0,1149.0,,
,-19.0,253.0,-152.0,,286.0,-232.0,1849.0,,
,74.0,224.0,-14.0,,319.0,-233.0,1557.0,,
,210.0,215.0,461.0,,152.0,-236.0,399.0,,
,282.0,180.0,735.0,,1.0,-274.0,-703.0,,
,54.0,185.0,833.0,,147.0,-280.0,-1435.0,,
,-61.0,167.0,1003.0,,489.0,-159.0,-1010.0,,
,-182.0,164.0,1005.0,,553.0,33.0,-788.0,,
,-285.0,177.0,922.0,,325.0,173.0,-572.0,,
,-387.0,133.0,892.0,,223.0,243.0,-293.0,,
,-447.0,140.0,771.0,,271.0,180.0,-746.0,,
,-259.0,106.0,483.0,,342.0,115.0,-1282.0,,
,-82.0,73.0,363.0,,332.0,88.0,-1908.0,,
,-48.0,88.0,339.0,,284.0,20.0,-1494.0,,
,38.0,56.0,195.0,,221.0,-92.0,-513.0,,
,246.0,54.0,-136.0,,17.0,-196.0,761.0,,
,392.0,29.0,-292.0,,-112.0,-196.0,2043.0,,
,168.0,-11.0,-405.0,,8.0,-199.0,2082.0,,
,-111.0,-27.0,-543.0,,329.0,-212.0,1849.0,,
,-11.0,-61.0,-522.0,,408.0,-76.0,1049.0,,
,43.0,-75.0,-368.0,,249.0,110.0,-114.0,,
,47.0,-87.0,-124.0,,194.0,226.0,-1271.0,,
,-67.0,-92.0,-238.0,,177.0,324.0,-1862.0,,
,-54.0,-93.0,-453.0,,71.0,358.0,-1424.0,,
,310.0,-99.0,-522.0,,-177.0,257.0,-899.0,,
,176.0,-101.0,-444.0,,-273.0,102.0,522.0,,
,-188.0,-108.0,-283.0,,-222.0,-16.0,2209.0,,
,-276.0,-104.0,-196.0,,-75.0,-130.0,3396.0,,
,-118.0,-124.0,-62.0,,106.0,-211.0,3412.0,,
,180.0,-138.0,-36.0,,106.0,-184.0,1853.0,,
,253.0,-147.0,-27.0,,41.0,-153.0,-175.0,,
,210.0,-159.0,-27.0,,3.0,-145.0,-2328.0,,
,283.0,-178.0,-27.0,,68.0,-104.0,-3091.0,,
,253.0,-189.0,-27.0,,21.0,-56.0,-2910.0,,
,-252.0,-182.0,-186.0,,-175.0,4.0,-2365.0,,
,-833.0,-208.0,-334.0,,-355.0,67.0,-1213.0,,
,-756.0,-196.0,-355.0,,-334.0,47.0,-284.0,,
,-427.0,-206.0,-260.0,,-4.0,-61.0,966.0,,
,-461.0,-216.0,-211.0,,42.0,-205.0,1834.0,,
,-507.0,-214.0,13.0,,-57.0,-261.0,2455.0,,
,-347.0,-238.0,244.0,,91.0,-149.0,2542.0,,
,-2.0,-241.0,390.0,,43.0,-42.0,1417.0,,
,117.0,-279.0,425.0,,-25.0,11.0,0.0,,
,-183.0,-294.0,210.0,,-10.0,81.0,-1657.0,,
,-38.0,-330.0,92.0,,-329.0,119.0,-2135.0,,
,413.0,-359.0,-116.0,,-331.0,105.0,-1978.0,,
,494.0,-358.0,-179.0,,40.0,17.0,-2159.0,,
,177.0,-394.0,-391.0,,4.0,-77.0,-2110.0,,
,222.0,-355.0,-740.0,,-61.0,-105.0,-1666.0,,
,757.0,-358.0,-769.0,,-100.0,-79.0,-166.0,,
,727.0,-344.0,-917.0,,-223.0,-4.0,1060.0,,
,272.0,-294.0,-937.0,,15.0,132.0,1849.0,,
,80.0,-288.0,-799.0,,317.0,266.0,2418.0,,
,242.0,-234.0,-660.0,,110.0,245.0,2475.0,,
,231.0,-223.0,-482.0,,-296.0,130.0,2152.0,,
,52.0,-186.0,-241.0,,-340.0,96.0,1376.0,,
,97.0,-185.0,93.0,,-106.0,107.0,1613.0,,
,300.0,-191.0,287.0,,124.0,109.0,2073.0,,
,274.0,-178.0,122.0,,166.0,152.0,1540.0,,
,-191.0,-219.0,-93.0,,27.0,158.0,-509.0,,
,-477.0,-220.0,24.0,,-107.0,33.0,-3094.0,,
,-565.0,-236.0,-22.0,,75.0,-104.0,-4146.0,,
,-605.0,-268.0,-232.0,,351.0,-104.0,-4569.0,,
,-789.0,-302.0,-213.0,,41.0,-15.0,-4480.0,,
,-863.0,-333.0,-274.0,,-206.0,110.0,-4096.0,,
,-360.0,-353.0,-473.0,,58.0,232.0,-2954.0,,
,38.0,-355.0,-608.0,,177.0,261.0,-829.0,,
,199.0,-370.0,-676.0,,112.0,253.0,787.0,,
,324.0,-347.0,-678.0,,-78.0,179.0,2078.0,,
,524.0,-345.0,-324.0,,-265.0,57.0,2453.0,,
,708.0,-347.0,259.0,,152.0,40.0,2368.0,,
,348.0,-282.0,598.0,,446.0,84.0,1988.0,,
,-137.0,-284.0,844.0,,-69.0,98.0,1457.0,,
,-64.0,-209.0,863.0,,-344.0,104.0,2058.0,,
,278.0,-159.0,657.0,,-95.0,79.0,2815.0,,
,326.0,-105.0,463.0,,247.0,34.0,3174.0,,
,219.0,-28.0,323.0,,361.0,57.0,2370.0,,
,440.0,15.0,393.0,,264.0,145.0,1032.0,,
,587.0,72.0,476.0,,-3.0,239.0,-238.0,,
,228.0,50.0,437.0,,-270.0,278.0,-1662.0,,
,-243.0,83.0,344.0,,-214.0,233.0,-2056.0,,
,-356.0,45.0,343.0,,-313.0,145.0,-2422.0,,
,-195.0,28.0,159.0,,-16.0,113.0,-2523.0,,
,-208.0,4.0,-151.0,,317.0,109.0,-1901.0,,
,-345.0,-56.0,-542.0,,-77.0,80.0,-1029.0,,
,-190.0,-57.0,-964.0,,-229.0,63.0,-142.0,,
,311.0,-136.0,-920.0,,-148.0,45.0,-219.0,,
,551.0,-129.0,-753.0,,-151.0,15.0,92.0,,
,425.0,-171.0,-563.0,,-249.0,-25.0,1212.0,,
,428.0,-195.0,-221.0,,-581.0,-70.0,2819.0,,
,510.0,-186.0,152.0,,-613.0,-88.0,3758.0,,
,300.0,-200.0,477.0,,-343.0,-50.0,2285.0,,
,-247.0,-170.0,623.0,,-322.0,-9.0,-225.0,,
,-674.0,-168.0,496.0,,-419.0,-15.0,-2753.0,,
,-751.0,-97.0,463.0,,-454.0,-90.0,-4186.0,,
,-770.0,-107.0,537.0,,-315.0,-129.0,-4207.0,,
,-1014.0,-63.0,322.0,,-293.0,-70.0,-3133.0,,
,-1246.0,-30.0,236.0,,-492.0,-35.0,-1289.0,,
,-1162.0,-38.0,515.0,,-447.0,-35.0,160.0,,
,-1059.0,14.0,703.0,,-150.0,-31.0,1529.0,,
,-1011.0,0.0,625.0,,27.0,-18.0,2039.0,,
,-732.0,52.0,726.0,,-298.0,-51.0,1923.0,,
,-267.0,23.0,773.0,,-506.0,-49.0,1550.0,,
,99.0,50.0,509.0,,-252.0,-3.0,1321.0,,
,170.0,75.0,315.0,,-60.0,19.0,2270.0,,
,182.0,54.0,99.0,,-6.0,63.0,2577.0,,
,286.0,91.0,20.0,,-327.0,32.0,1936.0,,
,359.0,41.0,93.0,,-647.0,-31.0,332.0,,
,333.0,47.0,28.0,,-381.0,-45.0,-1369.0,,
,48.0,0.0,148.0,,-26.0,-45.0,-2071.0,,
,-170.0,-9.0,207.0,,-48.0,-52.0,-2169.0,,
,-85.0,-27.0,159.0,,-478.0,-53.0,-1180.0,,
,-125.0,-52.0,307.0,,-904.0,-50.0,-593.0,,
,-267.0,-37.0,406.0,,-719.0,-47.0,-412.0,,
,-112.0,-67.0,304.0,,65.0,0.0,-724.0,,
,114.0,-22.0,193.0,,513.0,50.0,-1784.0,,
,82.0,-34.0,349.0,,-182.0,75.0,-1744.0,,
,7.0,15.0,261.0,,-1084.0,51.0,-678.0,,
,112.0,34.0,19.0,,-943.0,-26.0,923.0,,
,386.0,40.0,-69.0,,-92.0,-99.0,2108.0,,
,487.0,66.0,-62.0,,195.0,-113.0,2910.0,,
,474.0,35.0,-54.0,,-444.0,-96.0,3152.0,,
,422.0,75.0,-200.0,,-858.0,-90.0,2281.0,,
,208.0,6.0,-116.0,,-469.0,-97.0,1008.0,,
,204.0,-10.0,-64.0,,18.0,-106.0,-994.0,,
,133.0,-15.0,-102.0,,-113.0,-100.0,-2483.0,,
,49.0,-73.0,-74.0,,-661.0,-90.0,-3165.0,,
,133.0,-74.0,-184.0,,-793.0,-83.0,-3087.0,,
,37.0,-116.0,-370.0,,-487.0,-94.0,-1993.0,,
,-92.0,-113.0,-368.0,,-473.0,-90.0,-947.0,,
,-124.0,-127.0,-101.0,,-633.0,-136.0,480.0,,
,-65.0,-141.0,-48.0,,-490.0,-213.0,1199.0,,
,-116.0,-125.0,-2.0,,-356.0,-203.0,1472.0,,
,-150.0,-130.0,159.0,,-333.0,-190.0,1892.0,,
,-41.0,-103.0,27.0,,-439.0,-180.0,1613.0,,
,67.0,-80.0,-24.0,,-487.0,-185.0,1358.0,,
,229.0,-55.0,90.0,,-356.0,-229.0,587.0,,
,286.0,-13.0,155.0,,-298.0,-232.0,-441.0,,
,251.0,14.0,141.0,,-279.0,-201.0,-1358.0,,
,255.0,58.0,-98.0,,-360.0,-141.0,-1304.0,,
,193.0,100.0,-225.0,,-344.0,-47.0,-166.0,,
,20.0,123.0,-212.0,,-269.0,43.0,323.0,,
,-126.0,168.0,-410.0,,-509.0,79.0,212.0,,
,-188.0,185.0,-498.0,,-886.0,20.0,-872.0,,
,-245.0,183.0,-354.0,,-859.0,-77.0,-1901.0,,
,-266.0,209.0,-370.0,,-388.0,-138.0,-2130.0,,
,-260.0,202.0,-523.0,,-17.0,-178.0,-1836.0,,
,-346.0,190.0,-596.0,,-371.0,-168.0,-897.0,,
,-451.0,167.0,-361.0,,-1049.0,-100.0,20.0,,
,-393.0,126.0,69.0,,-1039.0,-86.0,1413.0,,
,-247.0,68.0,416.0,,-642.0,-154.0,2294.0,,
,-144.0,12.0,688.0,,-333.0,-203.0,2396.0,,
,-35.0,-22.0,763.0,,-234.0,-218.0,1823.0,,
,119.0,-91.0,847.0,,-490.0,-186.0,484.0,,
,225.0,-118.0,812.0,,-782.0,-101.0,-40.0,,
,195.0,-171.0,681.0,,-612.0,-65.0,-280.0,,
,193.0,-210.0,617.0,,-224.0,-107.0,-164.0,,
,233.0,-222.0,481.0,,-325.0,-158.0,16.0,,
,166.0,-259.0,252.0,,-661.0,-137.0,-321.0,,
,141.0,-248.0,-110.0,,-972.0,-127.0,-827.0,,
,198.0,-252.0,-360.0,,-1023.0,-135.0,-1485.0,,
,153.0,-241.0,-735.0,,-471.0,-91.0,-842.0,,
,-47.0,-247.0,-989.0,,-192.0,-14.0,811.0,,
,-228.0,-239.0,-1257.0,,-500.0,51.0,2520.0,,
,-261.0,-203.0,-1533.0,,-906.0,23.0,2947.0,,
,-233.0,-213.0,-1264.0,,-993.0,-62.0,1278.0,,
,-128.0,-171.0,-1259.0,,-509.0,-206.0,-654.0,,
,-47.0,-160.0,-1532.0,,-365.0,-330.0,-1553.0,,
,-55.0,-174.0,-1575.0,,-611.0,-319.0,-1106.0,,
,-73.0,-167.0,-1321.0,,-626.0,-236.0,-1101.0,,
,-220.0,-195.0,-977.0,,-547.0,-140.0,-1888.0,,
,-442.0,-182.0,-593.0,,-375.0,-45.0,-2278.0,,
,-684.0,-180.0,-165.0,,-319.0,22.0,-2283.0,,
,-753.0,-150.0,12.0,,-493.0,46.0,-1533.0,,
,-520.0,-122.0,262.0,,-592.0,52.0,-788.0,,
,-325.0,-97.0,334.0,,-610.0,57.0,103.0,,
,-197.0,-51.0,364.0,,-630.0,9.0,873.0,,
,119.0,-47.0,519.0,,-361.0,-123.0,1308.0,,
,388.0,5.0,359.0,,-172.0,-251.0,2161.0,,
,373.0,11.0,435.0,,-433.0,-281.0,2215.0,,
,385.0,38.0,102.0,,-691.0,-221.0,1204.0,,
,385.0,84.0,-42.0,,-733.0,-104.0,-607.0,,
,395.0,91.0,345.0,,-467.0,20.0,-1762.0,,
,400.0,119.0,249.0,,-283.0,59.0,-1557.0,,
,259.0,134.0,340.0,,-651.0,-22.0,-1095.0,,
,166.0,160.0,-72.0,,-840.0,-118.0,-341.0,,
,42.0,148.0,-350.0,,-484.0,-129.0,304.0,,
,-55.0,172.0,-431.0,,-341.0,-55.0,1498.0,,
,-114.0,177.0,-846.0,,-498.0,62.0,2298.0,,
,-140.0,174.0,-944.0,,-598.0,157.0,1603.0,,
,70.0,197.0,-936.0,,-514.0,156.0,195.0,,
,395.0,172.0,-445.0,,-233.0,96.0,-1014.0,,
,557.0,194.0,-316.0,,-140.0,72.0,-354.0,,
,682.0,182.0,-207.0,,-367.0,35.0,753.0,,
,714.0,167.0,169.0,,-634.0,-13.0,1006.0,,
,584.0,161.0,129.0,,-648.0,-46.0,1.0,,
,418.0,116.0,54.0,,-490.0,-114.0,-1659.0,,
,91.0,92.0,132.0,,-406.0,-174.0,-1818.0,,
,-5.0,46.0,138.0,,-382.0,-199.0,-982.0,,
,59.0,50.0,121.0,,-342.0,-95.0,33.0,,
,95.0,7.0,260.0,,-194.0,50.0,-517.0,,
,133.0,-20.0,507.0,,-220.0,70.0,-2056.0,,
,-7.0,-5.0,643.0,,-293.0,60.0,-2570.0,,
,-113.0,-43.0,78.0,,-264.0,33.0,-1868.0,,
,-217.0,-20.0,-292.0,,-290.0,0.0,495.0,,
,-373.0,-23.0,-286.0,,-329.0,-23.0,2281.0,,
,-549.0,-3.0,-74.0,,-542.0,-1.0,2568.0,,
,-496.0,0.0,146.0,,-584.0,25.0,1842.0,,
